Type,Date,Deliv Date,Num,Source-Name,Job-Sales Number,Item,Qty,Rcvd,Cost-Price,Amount,Item-Description,Open-Balance,Other,QT1,QT2,AT
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,"TWSSM20-10-9 (MISUMI Flat Spacers - NICKEL PLATED STEEL, 20MM OD, 10MM ID, 9MM THICK)",6,6,17.34,104.04,"MISUMI Flat Spacers - NICKEL PLATED STEEL, 20MM OD, 10MM ID, 9MM THICK",0,", 6x470.310,",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,"TWSSM20-12-7 (MISUMI Flat Spacers - NICKEL PLATED STEEL, 20MM OD, 12MM ID, 7MM THICK)",9,9,17.34,156.06,"MISUMI Flat Spacers - NICKEL PLATED STEEL, 20MM OD, 12MM ID, 7MM THICK",0,", 9x470.309,",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,"PSFU20-1270 (MISUMI Hardened Steel Linear Shaft, 20mm OD 1270mm L)",4,4,92.55,370.2,"MISUMI Hardened Steel Linear Shaft, 20mm OD 1270mm L",0,", 4x640.308,",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,LHFCMF20 (MISUMI 20mm Flanged Linear Bearing),8,8,32.79,262.32,MISUMI 20mm Flanged Linear Bearing,0,", 4x650.317, 4x660.317,",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,"AJKTNM8-50 (MISUMI Adjusting Bolts - Knurled Head, Hex Socket)",4,4,11.77,47.08,"MISUMI Adjusting Bolts - Knurled Head, Hex Socket",0,", 1x654.309, 1x655.301, 1x664",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,AJSCM4-20 (MISUMI Blocks for Adjusting Bolts - Side Mount),2,2,18.61,37.22,MISUMI Blocks for Adjusting Bolts - Side Mount,0,", 1x654.308, 1x664.308,",,,
Purchase Order,8/22/23,9/7/23,55078,"Misumi USA, Inc.",GF12,"AJKTN4-20 (MISUMI Adjusting Bolts - Knurled Head, Hex Socket)",4,4,6.32,25.28,"MISUMI Adjusting Bolts - Knurled Head, Hex Socket",0,", 1x654.309,",,,
Purchase Order,8/22/23,8/24/23,55084,Automation Direct,GF12,"C3RWT436 (Hammond wiring trough, 4 x 4 x 36in (HxDxL), NEMA 3R, wall mount, carbon steel, ANSI 6...",2,2,88,176,"Hammond wiring trough, 4 x 4 x 36in (HxDxL), NEMA 3R, wall mount, carbon steel, ANSI 61 gray, po...",0,For GF12.473.01.A - Powers,,,
Purchase Order,8/22/23,8/24/23,55084,Automation Direct,GF12,"C3RWT412 (Hammond wiring trough, 4 x 4 x 12in (HxDxL), NEMA 3R, wall mount, carbon steel, ANSI 6...",4,4,33,132,"Hammond wiring trough, 4 x 4 x 12in (HxDxL), NEMA 3R, wall mount, carbon steel, ANSI 61 gray, po...",0,"2 @.514.01.A, 2 @ 515.01.A",,,
Purchase Order,8/22/23,8/28/23,55085,Igus Inc.,GF12,"JFRM-282835TR12X3 (drylinÆ lead screw nuts with spanner flats, type F (metric))",6,6,23.47,140.82,"drylinÆ lead screw nuts with spanner flats, type F (metric)",0,For GF12.342.15.A,,,
Purchase Order,8/22/23,8/28/23,55085,Igus Inc.,GF12,JFRM-2835TR16X4 (IGUS Drylin Lead Screw Nut),12,12,26.56,318.72,IGUS Drylin Lead Screw Nut,0,For GF12.410.05.A,,,
Purchase Order,8/22/23,8/23/23,55086,McMaster-Carr Supply Co.,GF12,"92240A399 (18-8 Stainless Steel Hex Head Screw  7/16""-20 Thread Size, 3/4"" Long, PKG 5)",1,1,3.92,3.92,"18-8 Stainless Steel Hex Head Screw  7/16""-20 Thread Size, 3/4"" Long, PKG 5",0,GF12.243.10.A,,,
Purchase Order,8/22/23,8/23/23,55086,McMaster-Carr Supply Co.,GF12,"7758K31 (PUSH-BUTTON WASHDOWN ENCLOSURE FOR 22 mm BUTTON, 1 HOLE, 3-1/2""  HIGH, 3-1/2"" WIDE, 2-3...",6,6,20.03,120.18,"PUSH-BUTTON WASHDOWN ENCLOSURE FOR 22 mm BUTTON, 1 HOLE, 3-1/2""  HIGH, 3-1/2"" WIDE, 2-3/8"" DEEP",0,GF12.345.02.A,,,
Purchase Order,8/22/23,8/23/23,55086,McMaster-Carr Supply Co.,GF12,"69945K139 (Polycarbonate Washdown Enclosure with Gray Lift-Off Cover and Screw Closure, 5"" x 5"" ...",2,2,52.27,104.54,"Polycarbonate Washdown Enclosure with Gray Lift-Off Cover and Screw Closure, 5"" x 5"" x 3""",0,GF12.342.16.A,,,
Purchase Order,8/22/23,8/23/23,55086,McMaster-Carr Supply Co.,GF12,"4322K183 (High-Polish Quick-Clamp Sanitary Tube Fitting, 304 Stainless Steel Adapter for 2"" Tube...",4,4,19.12,76.48,"High-Polish Quick-Clamp Sanitary Tube Fitting, 304 Stainless Steel Adapter for 2"" Tube x Butt-We...",0,GF12.342.10.A,,,
Purchase Order,8/23/23,8/21/23,55074,Automation Direct,GF12,"ECP3114 (NITRA pneumatic pushbutton, IP65, 22mm, momentary, operator only, plastic base, plastic...",3,3,2.75,8.25,"NITRA pneumatic pushbutton, IP65, 22mm, momentary, operator only, plastic base, plastic bezel, b...",0,", 3x345.302, 2x346.302, 3x471",,,
Purchase Order,8/23/23,8/21/23,55074,Automation Direct,GF12,"EVP-CS-PL (NITRA manual valve, 2-port (3-way), 2-position, N.C., metal plunger, spring return, s...",10,10,19,190,"NITRA manual valve, 2-port (3-way), 2-position, N.C., metal plunger, spring return, side ports, ...",0,", 3x345.303, 2x346.303, 3x471",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,"06-16-038-0 (4.72') (IGUS  Series 09 Energy Chain, 1"" Wide)",1,1,44.32,44.32,"IGUS  Series 09 Energy Chain, 1"" Wide",0,", 1x700.301,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,AWM-12x1372 (IGUS 12mm Dia x 1372mm Hard Anod Alum Shaft),1,1,74.9,74.9,IGUS 12mm Dia x 1372mm Hard Anod Alum Shaft,0,", 1x140.303,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,DSK-00060047 (IGUS PTGSG-10X2-01-R-ES Custom Machined Lead Screw),4,4,86.55,346.2,IGUS PTGSG-10X2-01-R-ES Custom Machined Lead Screw,0,", 4x241.304,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,DSK-00060094 (IGUS PTGSG-10X2-01-R-ES Custom Machined Lead Screw),1,1,266.61,266.61,IGUS PTGSG-10X2-01-R-ES Custom Machined Lead Screw,0,", 1x140.305,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,DSK-00061202 (IGUS PTGSG-24X5-01-R-ES Custom Machined Lead Screw),2,2,236.85,473.7,IGUS PTGSG-24X5-01-R-ES Custom Machined Lead Screw,0,", 2x250.302,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,DSK-00061748 (IGUS Custom Machined Lead Screw),6,6,187.73,1126.38,IGUS Custom Machined Lead Screw,0,", 6x470.322,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,DSK-00061757 (IGUS Custom Machined Lead Screw),6,6,174.39,1046.34,IGUS Custom Machined Lead Screw,0,", 4x341.306, 2x640.304,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,FJUMT-01-12 (IGUS DryLin Flange Bearing),1,1,56.73,56.73,IGUS DryLin Flange Bearing,0,", 1x140.314,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,JFRM-252525TR10X2 (IGUS Drylin Lead Screw Nut),5,5,20.03,100.15,IGUS Drylin Lead Screw Nut,0,", 1x140.304, 1x243.305, 1x244",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,JFRM-282835TRX12X3 (IGUS  Trap Lead Nut),6,6,23.47,140.82,IGUS  Trap Lead Nut,0,", 2x342.336, 1x343.322, 1x344",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,JFRM-2835TR16X4 (IGUS Drylin Lead Screw Nut),6,6,27.9,167.4,IGUS Drylin Lead Screw Nut,0,", 1x410.301, 1x420.301, 1x430",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,JFRM-3244TR24X5 (IGUS Drylin Trapezoidal Nut w/ Flange),2,2,33.99,67.98,IGUS Drylin Trapezoidal Nut w/ Flange,0,", 2x250.301,",,,
Purchase Order,8/23/23,10/9/23,55076,Igus Inc.,GF12,GFM-2023-11 (IGUS Iglide Metric Bushing),2,2,3.23,6.46,IGUS Iglide Metric Bushing,0,", 2x640.303,",,,
Purchase Order,8/23/23,9/15/23,55077,Keyence Corporation,GF12,FS-N41C (KEYENCE FS-41NC Main Unit M8 Connector Type),4,4,235,940,KEYENCE FS-41NC Main Unit M8 Connector Type,0,", 1x343.327, 1x344.327, 1x650",,,
Purchase Order,8/23/23,9/15/23,55077,Keyence Corporation,GF12,FU-E40 (KEYENCE FU-E40 Digital Fiber Optic Distance Sensor),4,4,436,1744,KEYENCE FU-E40 Digital Fiber Optic Distance Sensor,0,", 1x332.311, 1x333.311, 1x632",,,
Purchase Order,8/23/23,9/15/23,55077,Keyence Corporation,GF12,OP-88245 (KEYENCE OP-88245 Amplifier Securing Bracket),4,4,3,12,KEYENCE OP-88245 Amplifier Securing Bracket,0,", 1x343.326, 1x344.326, 1x650",,,
Purchase Order,8/23/23,9/15/23,55077,Keyence Corporation,GF12,"PR-G41CP (Self-Contained Metal Photoeye, Reflective, 500mm, PNP, M8 4-pin)",12,12,168,2016,"Self-Contained Metal Photoeye, Reflective, 500mm, PNP, M8 4-pin",0,", 1x331.302, 2x343.325, 2x344",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"FMC12 (Fixed Alignment Linear Ball Bearing Steel, for 12 mm Shaft Diameter, 30 mm Overall Length)",4,4,20.29,81.16,"Fixed Alignment Linear Ball Bearing Steel, for 12 mm Shaft Diameter, 30 mm Overall Length",0,", 4x342.314,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"34LM012P5 (Clamping Shaft Collarfor 12 mm Diameter, Black-Oxide 1215 Carbon Steel)",11,11,1.73,19.03,"Clamping Shaft Collarfor 12 mm Diameter, Black-Oxide 1215 Carbon Steel",0,", 9x470.302, 1x530.312, 1x640",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"MCL-20-F (Clamping Shaft Collar for 20 mm Diameter, Black-Oxide 1215 Carbon Steel)",6,6,6.24,37.44,"Clamping Shaft Collar for 20 mm Diameter, Black-Oxide 1215 Carbon Steel",0,", 2x341.321, 2x530.310, 2x640",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"MC-08 (Set Screw Shaft Collarfor 8 mm Diameter, Black-Oxide 1215 Carbon Steel)",11,11,2.17,23.87,"Set Screw Shaft Collarfor 8 mm Diameter, Black-Oxide 1215 Carbon Steel",0,", 1x140.312, 10x241.310,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"6804 2RS (Ball Bearing, Shielded, Trade No. 6804-2Z, for 20 mm Shaft Diameter)",3,3,11.56,34.68,"Ball Bearing, Shielded, Trade No. 6804-2Z, for 20 mm Shaft Diameter",0,", 3x345.305,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"16004-A-2Z (Ball Bearing, Shielded, Trade No. 16004-2Z, for 20 mm Shaft Diameter)",12,12,27.09,325.08,"Ball Bearing, Shielded, Trade No. 16004-2Z, for 20 mm Shaft Diameter",0,", 4x341.323, 4x530.308, 4x640",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"34LM014P5 (Carbon Steel Set Screw Collar for 14 mm Shaft Diameter, DIN 705)",3,3,3.51,10.53,"Carbon Steel Set Screw Collar for 14 mm Shaft Diameter, DIN 705",0,", 3x471.303,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"33409-01-300 (Ball Bearing Sealed with Extended Inner Ring, for 1"" Shaft Diameter)",4,4,14.96,59.84,"Ball Bearing Sealed with Extended Inner Ring, for 1"" Shaft Diameter",0,", 4x216.307,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,100XL037 (XL Series Timing Belt Trade No. 100xL037),2,2,4.83,9.66,XL Series Timing Belt Trade No. 100xL037,0,", 2x241.305,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,180XL037 (XL Series Timing Belt Trade No. 180xL037),2,2,5.97,11.94,XL Series Timing Belt Trade No. 180xL037,0,", 2x241.306,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,250XL037 (XL Series Timing Belt Trade No. 250xL037),1,1,6.93,6.93,XL Series Timing Belt Trade No. 250xL037,0,", 1x241.307,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"5LM008008F (Two-Piece Shaft Coupling Steel, for 8 mm x 8 mm Diameter Round Shaft)",3,3,57.43,172.29,"Two-Piece Shaft Coupling Steel, for 8 mm x 8 mm Diameter Round Shaft",0,", 1x140.308, 2x241.312,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"5LM012012F (Two-Piece Shaft Coupling Steel, for 12 mm x 12 mm Diameter Round Shaft)",6,6,44.78,268.68,"Two-Piece Shaft Coupling Steel, for 12 mm x 12 mm Diameter Round Shaft",0,", 1x250.305, 2x341.319, 2x530",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"UCP207 35MM (Mounted Steel Ball Bearing with Cast Iron Housing for 35 mm Shaft Diameter, with Se...",16,16,41.75,668,"Mounted Steel Ball Bearing with Cast Iron Housing for 35 mm Shaft Diameter, with Set Screw",0,", 6x412.301, 6x422.304, 2x512",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"NART10VUUR (Shaft-Mount Track Roller, Steel Crowned, with Seal, 30 mm Diameter, 14 mm Wide)",3,3,50.18,150.54,"Shaft-Mount Track Roller, Steel Crowned, with Seal, 30 mm Diameter, 14 mm Wide",0,", 3x470.301,",,,
Purchase Order,8/23/23,9/22/23,55079,Motion Industries,GF12,"1AM030AFXK (Flange-Mount Shaft Collar for 30 mm Diameter, Black-Oxide 1117 Carbon Steel)",14,14,65.21,912.94,"Flange-Mount Shaft Collar for 30 mm Diameter, Black-Oxide 1117 Carbon Steel",0,", 4x413.301, 4x423.303, 2x453",,,
Purchase Order,8/23/23,8/30/23,55081,Sealcon,GF12,AM-2012-BR (Sealcon Thread Adaptor M20 to 1/2 NPT  ),4,4,8.64,34.56,Sealcon Thread Adaptor M20 to 1/2 NPT,0,", 2x342.339,",,,
Purchase Order,8/23/23,9/8/23,55082,Valin Corporation,GF12,"TH-298-1 (WATLOW BAYONET ADAPTER, 3/8-24 x 7/8)",30,30,8.16,244.8,"WATLOW BAYONET ADAPTER, 3/8-24 x 7/8",0,", 2x342.337,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-104 (BERG Pulley Belt, 99.06mm Long)",0,0,62.6,0,"BERG Pulley Belt, 99.06mm Long",0,", 2x470.319,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-105 (BERG Pulley Belt, 1000.125mm Long)",0,0,63.21,0,"BERG Pulley Belt, 1000.125mm Long",0,", 1x470.320,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-130 (BERG Pulley Belt, 1238.25mm Long)",0,0,69.16,0,"BERG Pulley Belt, 1238.25mm Long",0,", 1x341.305,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-136 (BERG Pulley Belt, 1295.4mm Long)",0,0,72.35,0,"BERG Pulley Belt, 1295.4mm Long",0,", 1x341.304,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-165 (BERG Pulley Belt, 1524mm Long)",0,0,191.85,0,"BERG Pulley Belt, 1524mm Long",0,", 2x341.302,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-78 (BERG Pulley Belt, 742.95mm Long)",0,0,97.4,0,"BERG Pulley Belt, 742.95mm Long",0,", 2x470.318,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-80 (BERG Pulley Belt, 762mm Long)",0,0,48.15,0,"BERG Pulley Belt, 762mm Long",0,", 1x470.321,",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TP108-17 (BERG Pulley, 8mm Bore)",0,0,191.85,0,"BERG Pulley, 8mm Bore",0,", 6x341.303, 4x346.309, 2x640",,,
Purchase Order,8/23/23,8/22/23,55083,WM Berg,GF12,"37TB-160 (BERG Pulley Belt, 1524.0mm Long)",0,0,80.4,0,"BERG Pulley Belt, 1524.0mm Long",0,", 2x640.326,",,,
Purchase Order,8/23/23,8/30/23,55090,Alexandria Precision,GF12,"303A35MMR3 (303 Stainless TG&P - 35mm x 36"")",1,0,118.79,118.79,"303 Stainless TG&P - 35mm x 36""",118.79,GF12.412.01.A Powers,,,
Purchase Order,8/23/23,8/30/23,55090,Alexandria Precision,GF12,FreightCharge (Vendor Incoming Freight Charges),1,0,44.18,44.18,Vendor Incoming Freight Charges,44.18,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.141.01.B (Slit Knife Handwheel Shaft REV B, Material by Nuline, Labor only)",1,1,98.75,98.75,"Slit Knife Handwheel Shaft REV B, Material by Nuline, Labor only",0,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.242.01.A (Punch Handwheel Shaft, Material by Nuline, labor only  )",2,2,55.25,110.5,"Punch Handwheel Shaft, Material by Nuline, labor only",0,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.345.03.A (Driven Gearshaft, Material by Nuline, Labor only  )",3,3,43.25,129.75,"Driven Gearshaft, Material by Nuline, Labor only",0,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.346.02.A (Crossweb Handwheel Shaft, Material by Nuline, Labor only  )",4,4,30.5,122,"Crossweb Handwheel Shaft, Material by Nuline, Labor only",0,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.471.02.A (SIDE SEAL HANDWHEEL SHAFT, Material by Nuline, Labor only  )",3,3,50,150,"SIDE SEAL HANDWHEEL SHAFT, Material by Nuline, Labor only",0,,,,
Purchase Order,8/23/23,9/11/23,55091,Big Sky Energy Eq. Inc,GF12,"GF12.530.05.A (IDLER GEARSHAFT, CROSS SEAL, Material by Nuline, Labor only  )",3,3,30,90,"IDLER GEARSHAFT, CROSS SEAL, Material by Nuline, Labor only",0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.331.02.A (Diverter Housing),2,2,120.21,240.42,Diverter Housing,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.331.05.A (Diverter Tray A-Side),2,2,73.96,147.92,Diverter Tray A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.331.06.A (Diverter Tray B-Side),2,2,73.96,147.92,Diverter Tray B-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.332.02.A (Spout A-Side Rail 1),2,2,62.17,124.34,Spout A-Side Rail 1,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.332.03.A (Spout A-Side Rail 2),2,2,61.67,123.34,Spout A-Side Rail 2,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.332.04.A (Spout Rail-Center),4,4,41.74,166.96,Spout Rail-Center,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.333.02.A (Spout B-Side Rail 1),2,2,64.5,129,Spout B-Side Rail 1,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.333.03.A (Spout B-Side Rail 2),2,2,63.92,127.84,Spout B-Side Rail 2,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.334.01.A (Spout Pre-Diverter Rail),2,2,65.08,130.16,Spout Pre-Diverter Rail,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.342.12.A (TEFLON HOLDER - SHORT),4,4,33.23,132.92,TEFLON HOLDER - SHORT,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.342.13.A (TEFLON HOLDER - LONG),4,4,33.44,133.76,TEFLON HOLDER - LONG,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.343.08.B (SHUTTLE WEB GUARD - A  SIDE),1,1,188.7,188.7,SHUTTLE WEB GUARD - A  SIDE,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.343.09.A (SPOUT ESCAPEMENT FINGER  1),2,2,60.91,121.82,SPOUT ESCAPEMENT FINGER  1,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.343.10.A (SPOUT A SIDE ESCAPEMENT  FINGER 2),1,1,118.77,118.77,SPOUT A SIDE ESCAPEMENT  FINGER 2,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.343.13.B (GRIPPER RAIL - A SIDE),1,1,122.27,122.27,GRIPPER RAIL - A SIDE,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.344.08.B (SHUTTLE WEB GUARD - B  SIDE),1,1,189.3,189.3,SHUTTLE WEB GUARD - B  SIDE,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.344.10.A (SPOUT B SIDE ESCAPEMENT  FINGER 2),1,1,119.07,119.07,SPOUT B SIDE ESCAPEMENT  FINGER 2,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.344.13.B (GRIPPER RAIL - B SIDE),1,1,122.27,122.27,GRIPPER RAIL - B SIDE,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.02.A (Cap Rail 1-A Side),1,1,114.47,114.47,Cap Rail 1-A Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.03.A (Cap Rail 2-A Side),1,1,113.87,113.87,Cap Rail 2-A Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.04.A (Cap Rail 3-A Side),1,1,113.5,113.5,Cap Rail 3-A Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.05.A (Cap Rail 4-A Side),1,1,114.47,114.47,Cap Rail 4-A Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.06.A (Cap Rail Top 1 A-Side),1,1,93.55,93.55,Cap Rail Top 1 A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.07.A (Cap Rail Top 2 A-Side),1,1,92.68,92.68,Cap Rail Top 2 A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.08.A (Cap Rail Top 3 A-Side),1,1,92.14,92.14,Cap Rail Top 3 A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.09.A (Cap Rail Top 4 A-Side),1,1,93.55,93.55,Cap Rail Top 4 A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.10.A (Cap Rail Top 5),4,4,34.02,136.08,Cap Rail Top 5,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.13.A (Cap Rail-Center),4,4,34.02,136.08,Cap Rail-Center,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.632.14.A (Cap Rail Tie-Side A),1,1,127.45,127.45,Cap Rail Tie-Side A,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.02.A (Cap Rail 1-B Side),1,1,132.7,132.7,Cap Rail 1-B Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.03.A (Cap Rail 2-B Side),1,1,132.7,132.7,Cap Rail 2-B Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.04.A (Cap Rail 3-B Side),1,1,135.57,135.57,Cap Rail 3-B Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.05.A (Cap Rail 4-B Side),1,1,132.7,132.7,Cap Rail 4-B Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.06.A (Cap Rail Top 1 B-Side),1,1,93.73,93.73,Cap Rail Top 1 B-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.07.A (Cap Rail Top 2 B-Side),1,1,99.52,99.52,Cap Rail Top 2 B-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.08.A (Cap Rail Top 3 B-Side),1,1,99.52,99.52,Cap Rail Top 3 B-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.09.A (Cap Rail Top 4 B-Side),1,1,99.52,99.52,Cap Rail Top 4 B-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.633.14.A (Cap Rail Tie-Side B),1,1,127.45,127.45,Cap Rail Tie-Side B,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.634.01.A (Cap Pre-Diverter Rail),2,2,74.2,148.4,Cap Pre-Diverter Rail,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.634.02.A (Cap Pre-Diverter Top Rail),2,2,77.07,154.14,Cap Pre-Diverter Top Rail,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.640.02.A (WEB ANVIL),1,1,211.6,211.6,WEB ANVIL,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.653.03.A (Cap Escapement Finger-1),2,2,45.33,90.66,Cap Escapement Finger-1,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.653.04.A (P2L Escapement Finger-2 A-Side),1,1,123.63,123.63,P2L Escapement Finger-2 A-Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.653.05.A (P2B Escapement Finger-2 A Side),1,1,123.63,123.63,P2B Escapement Finger-2 A Side,0,,,,
Purchase Order,8/23/23,9/22/23,55092,WescoBHT Manufacturing,GF12,GF12.655.07.A (Dead Nest Sensor Bracket),2,2,72.26,144.52,Dead Nest Sensor Bracket,0,,,,
